COMPANY,GMI,AQI,SGI,SGAI,LGVI,TATA,DEPI,ROL,ROC,Revenue,TOT_PROFIT_label,TOT_SIZE_ASSETS,year,label
06T8974612,1.1836864222523216,0.925774381675406,1.0407004076387556,1.018966111537081,1.0104048555831695,-0.3826713225561166,1.131366767149696,0.06649146698831476,26059348024.78883,22.743547420119768,1.0,25.249588185339302,2012,0
081350D6B2,-1.3922555506305496,0.9759961899991836,0.8682663448296488,1.2631669261049745,1.0423568478764078,0.5513803500471913,1.0511977230630802,-0.016308203725547442,10527471230.325563,22.414191799981012,0.0,23.338859281271283,2012,1
0813B24A43,0.5937191758268766,0.8878711596788869,1.410038069480288,0.6954969311532939,1.014228191990307,-1.0898494509399956,1.3127891344396467,0.3585239748111369,16444862017.556831,24.993204373247,1.0,24.17329701157228,2012,0
082355C795,1.2330813593732786,1.1230916798838315,1.1347059259207648,1.0193302696439994,0.93,0.9414930986386698,0.9922777019816078,0.10677867455738543,3746023360.554968,22.485142382091112,1.0,22.64547800985007,2012,0
08544634FD,0.701493625147625,1.1449596317930937,1.1445657582775566,1.1028185112980493,0.951107971828558,7.642070771372862,1.4072898613069853,0.05093223441029506,51179234999.43261,24.96644223039431,1.0,25.102097284943728,2012,0
087912BD58,1.051656465758662,1.0363841420589406,1.1118865747752016,1.0257263759451831,0.93,-0.3270633958899237,1.093569223978626,0.2540289742297688,3882577846.8243375,20.846615560472387,1.0,22.960614224542304,2012,0
08939537F0,0.9911823301788668,1.0065943334031302,1.1023655972335968,1.0164430740225354,0.93,1.9122415762594125,1.093152794082475,0.7483954689537491,1963686813.7585247,22.26513459186026,1.0,23.040177530939268,2012,0
0893BA47CA,1.9004551335410071,0.9489797892359914,0.8657970800494648,1.389162082917199,0.9967290374036052,-1.5514647161844153,1.0649217306692649,0.41476594429574,4354236249.805528,23.434267649554467,1.0,24.175385827088924,2012,0
0893BFD9FA,-0.29799117000658554,1.0536861753197746,0.9077396303598462,1.2308509841469977,1.0561782262658683,3.114833038237588,0.7184707036965742,0.15780912035915867,6461410169.89072,23.13530152382303,0.0,24.78130117133088,2012,0
08A39EE77F,-0.3085952820201432,0.924932002040358,0.837427680968187,1.5279744187471953,1.0338910835794166,5.200547837887812,1.0603761014634827,0.029844075087034506,8752274060.568312,23.124993652162786,0.0,23.96812058306736,2012,0
08C399ED78,0.8077676046565135,0.92552076508148,0.8728825405877609,1.1315081234362752,0.93,-0.34938389797455777,1.2212717238987685,0.18672623068056016,5314138598.554071,22.09716018215828,1.0,22.83082455861309,2012,0
08D39A0C84,0.6912725429461177,0.984309927256062,0.9222911796966444,1.0935261870601702,1.187267638242412,0.043713381078592135,1.1341874490458876,0.3164308496037552,39883146999.64797,24.56980128437727,1.0,24.88933243199329,2012,0
08E3A02749,1.076680671460838,0.9596012628221526,0.9295053840635942,1.0856472138781337,0.9132904150190401,-0.3700684416490432,0.9023723953451812,0.12042695220120192,10449468271.553751,22.757881074161986,1.0,23.565453297831894,2012,0
08F7E6ABFD,0.6155099325066289,0.9507852966135646,1.130986217441449,0.9765393029682412,1.0087521055065083,0.037237120916172935,0.9889880577497574,0.024012758863774603,14574181152.503016,23.37936266459365,1.0,23.931901293926373,2012,0
08G5B779DF,0.9871231532594552,1.0191827655337138,1.3809803487823689,0.9728072351621626,0.9288546162538373,-8.832467491808476,0.7957350211452622,0.13348855038036686,40300221317.31398,25.061882075115122,1.0,25.02842106269958,2012,0
08H3941730,1.3313830424578703,0.8634743759460631,0.8352609230470083,0.9728484144372792,1.0754974982206014,-1.16791971970598,1.548956981263299,0.07497192139513456,3160424328.622533,21.63074881942453,1.0,22.50503421789239,2012,0
08H3AA7076,0.7449375041252696,1.0337833936151348,1.0745151051302315,1.300822430976527,1.0828363096318732,2.260070512864675,0.9944303435414292,0.07502246777727045,5711022420.417177,22.536701598305715,1.0,22.72521642425089,2012,0
08I39869E8,0.8925721267027102,0.9776868177928753,1.0027759688200242,0.93,1.0389478004362411,0.5647597145417725,1.40214052144447,1.328582749831592,1012997211.9195936,21.5219016911516,1.0,23.151087139254464,2012,0
08I60EECCE,0.9579599886327465,0.9866342480278364,1.2396093636401069,0.8866825929618054,0.9889227528738054,1.4480636025496636,0.35938171176115064,0.07401328696666963,29029088795.50783,24.21817376219195,1.0,24.411242481550456,2012,0
08J3A046D0,0.09930659670784922,0.9439479578574652,0.8725964379094614,1.1701875745782084,1.074372737868412,2.7525193027222485,1.0847173235390972,0.12347778390905192,1602963283.7732668,21.022647355449188,1.0,21.93234801028749,2012,0
08J3CCDBD3,0.7437522549327548,1.4041122875801906,1.0046017980945583,1.074872181143675,1.1550487645078966,1.6886680864817345,0.8366342527148859,0.19843130710100088,2188816617.8475327,20.676429299709554,1.0,23.192104787692074,2012,0
08K396AB5D,0.6521428306723299,1.0118316809656318,0.9916737115113596,1.0284595076108305,0.93,0.2653694000798985,1.0936401901690012,0.030864014500391487,3425627439.574411,21.53221474500071,1.0,22.169773288391735,2012,0
08L39BF062,0.6560557180068792,0.9771675543050068,0.7419477793505401,1.4149170846551198,0.9429622611523396,-0.2503361752505534,1.0412573368558973,0.2265612653864357,7706380108.552869,22.902201723952004,1.0,23.275544246473924,2012,0
08O39ECCB7,0.9117025211173068,0.986088162082054,1.2877662715184959,1.0086497351899604,0.93,0.5673325769820855,0.9279649463708745,0.33274629392955324,2679659490.703434,21.728918619710193,1.0,22.235904243039798,2012,0
08P3A48146,0.8068731360083722,0.95603272161974,1.0877427423258037,1.0474398483168408,0.9977920343649944,0.2862375697575673,1.1072392882647797,0.5540274156053965,7453897016.712413,24.30822275531921,1.0,23.791097199208988,2012,0
08P93663C4,0.9561222338301189,0.9081158384253692,1.2140986673305578,0.8846192621241241,1.0844139375385613,0.7972610087372453,1.0586859118224712,0.08860125040548111,37818578999.540924,22.935275463668972,1.0,24.58476342151771,2012,0
08S399C755,1.078879939825684,0.9759720048750056,1.2454831391987748,1.0333250918973411,0.9166523281152804,1.444263544614791,1.0660031339670164,0.3538336908309858,4650911555.67926,23.97294129255075,1.0,25.766690953865663,2012,0
08S39D0316,0.648929629980073,0.9851427228176359,1.1391262553607426,1.1123836139465129,1.0822495039074935,-0.7667118859043017,1.186626477226629,0.14605908651666755,3724957555.521322,22.308955410878006,1.0,22.514467522475396,2012,0
08S3C4F7CB,-1.7083997472128782,1.0127084387280254,0.9393351074034594,1.0273597268991441,0.9264906702265664,1.450625401065467,0.8688197506764282,0.02240066960664542,7002979579.545124,22.60158209553535,0.0,23.532563362019676,2012,0
08T583D285,0.4614393466364948,0.9105017417768172,1.3308796791019395,0.7604656818873584,1.0072461739598704,0.9002083236360978,1.4636553370217829,0.17290108114793964,21477745955.65007,24.655333681452746,1.0,25.014941581837142,2012,0
0D58777E52,1.0768441443341423,0.9888154734971192,0.9965090109508624,1.2370585449051243,1.1993626952076808,-0.3519924538489557,0.9424113406498384,-0.008767377611897558,18650066536.80204,21.01496676322606,1.0,24.153337899028053,2012,0
0D73AF3A4A,0.6345583708632948,0.9914352059456006,1.089453870797243,0.9769652605699034,1.0028510334996434,1.212831466694106,0.9464315530847958,0.2315800547022933,16786999999.665281,25.33838635378767,1.0,25.679092894547672,2012,0
0D889F1E58,0.939693018311638,0.9464076692288406,1.1057958842898596,0.9154186980273828,1.1213779491967106,0.07237763050499793,0.9978784087983572,0.14378817947081982,11693684537.609816,23.86393343616951,1.0,24.388417126256908,2012,0
0DC588B490,1.0046295334176882,0.9636302818549948,1.0361082090398903,0.9076361866251972,0.9591673118256948,0.8021703337737538,0.7229939523613761,0.02041669072353776,31172364903.253483,24.119613990115344,1.0,24.40938239655503,2012,0
0DG4EE971F,0.3951206082814461,1.2236922506555925,2.544949442438268,8.963431540175181,1.1063299054264966,-0.7654293290359304,0.07961967007337434,0.026431943670355482,65207134888.697586,22.837768017846184,1.0,25.225041742158197,2012,0
0DR3A60A74,1.1881105682907491,0.9399441393222882,1.1464301374840171,1.2149817644179606,0.93,2.210970264364333,0.9329525080486482,1.5507429626897191,1217548794.8822045,20.88125520073272,1.0,21.525614725778777,2012,0
0DR4F7BC7E,0.2586374880826211,0.9839198414945404,1.1110343649187109,0.8969053293418551,1.0273615874613258,1.1245966989109828,0.920928298756396,0.06441450239344011,7200205329.803623,22.80011151140142,1.0,25.238189875227178,2012,0
0DT64C022E,0.8347105594479356,1.024066997169503,1.0954862842199384,1.0385498743795258,1.0160593406974163,0.9151506882046224,0.93,0.93,39182911997.51101,23.13226544855197,1.0,24.73472942094371,2012,0
0DU3AB51E6,0.1993658492740917,0.9173887042025808,1.0238209859872016,1.085782116987143,1.0504909806366034,1.6557423108749831,1.0145751848248628,0.10035752421359452,4145972576.620476,23.07312469295459,1.0,23.513594718409497,2012,0
0I45FDEA01,0.33012565934425536,1.0213773506398829,1.3007226616304417,0.7229515304218217,1.148899101800321,-0.8190627062063669,0.93,0.0416504088785338,12568003588.50884,24.176492255897585,1.0,24.03604382621213,2012,0
0I95AE5176,0.8820544981858366,0.9190581135587166,1.1253730293387745,0.8201846940127266,0.9780842238272174,7.92320615500195,1.03322866023726,0.11658762777167618,18123937313.73917,22.682902042341443,1.0,24.60582911734391,2012,0
0IM93D9E07,1.4937394328288207,0.9798630402797548,1.0706045359529988,0.93,0.9432949167382708,-0.13504455191663425,1.2982429696692883,0.11938208979183612,10121141909.629557,23.285540822384004,1.0,24.30370764096004,2012,0
0K24F360C3,1.7585586905772936,1.0047481022003355,1.186046511627907,0.9976542851922112,1.1123582165458106,0.8917643672769632,0.9369237690639436,0.22548211404467355,58706162194.44253,26.26452938210484,1.0,26.98093342482905,2012,0
0K6CDB8BDC,1.3090135458791927,0.8641697941712616,1.0643726914390923,0.93,1.0918290714633343,0.8095237259484749,1.046866406779137,0.4386076360536412,10929464632.916357,22.437941535027317,1.0,24.95672869611505,2012,0
0K83DF0200,0.9069816860022716,1.0170598894373784,1.2010582010582012,1.0041612352711446,1.060939535573166,2.607749964996595,1.2137025753825328,0.04927484760526316,130999999999.39038,26.14821585442781,1.0,25.954374453800998,2012,0
0KCDF12EB3,0.2327086362272046,1.136119483082874,2.231092597498282,0.5853277277393459,0.8805419154851494,0.3118162512657021,0.7077537483364649,0.058481079668558276,11363819732.871746,20.98208271301898,1.0,24.708235337456284,2012,0
0KE393E720,0.8702496550981379,1.0633459135378502,1.170869210315083,1.0114424033519218,0.9583854899380966,1.283509565950436,1.0666140898814938,0.023724485340676102,25848717035.49208,22.290331175625038,1.0,24.57593051153069,2012,0
0KM3AAB318,0.8752153929229929,1.1132884091676036,1.226308791024892,1.1051838522841488,1.1273031068504993,-5.969213253386547,0.8381605781490264,0.15640904717727666,7869651547.707066,23.293291943420936,1.0,24.071121114632746,2012,0
0KN9E23C64,1.6177278939860216,1.5033302638087078,0.9872437303570144,0.959028117878818,1.0050808401568565,0.5602643927875774,0.5371670831877922,0.1605698154894031,3946368602.787951,22.428645447189908,1.0,23.29805417473591,2012,0
0KRDE048CE,0.6204776717594945,1.035694575755775,1.3037037037037038,0.5995569318140525,1.0873449633295558,0.5708745760880624,0.8978621517144777,0.20261889845786712,64041645674.60967,25.893749831984568,1.0,25.31124018663979,2012,0
0L361E56D8,0.5613928306345933,1.0153621951369145,0.864086966011239,1.1580383701843726,0.9686481700217044,0.5037764158005351,0.9015465159617468,0.043708659305238484,29168027871.47425,24.26789422806517,1.0,24.334981694283208,2012,0
0L7578ED99,1.0127446326611276,1.0829022614246662,1.1966208603169908,0.9577920138881132,0.9848089049662114,0.8624857342885095,0.5960309116040999,0.07305715374345129,5565868968.419849,22.30182331690435,1.0,22.760378416779016,2012,0
0L80B6B03F,0.411819933914764,1.046146024077519,1.3748690403246715,1.102637243610045,0.93,-0.3093130948329572,0.6515845111035599,0.07652733759907986,1359999655.641759,20.955286880065348,1.0,21.167246176722,2012,0
0LE4E68D82,0.4004642909888233,1.188008258969957,1.44291938643297,0.8917757973347905,1.1830985573444095,0.5542093701694905,0.9770308705492954,0.06330440510861032,8445977878.67328,22.237592233281244,1.0,23.6914238266395,2012,0
0LN6244F23,-0.05014683701142992,1.0631621172559766,1.1520649695982774,0.93,1.1322398464715029,3.407469751739201,0.9988967991394826,0.012971403124056228,12924110436.87647,24.207003243940786,1.0,24.65910815447098,2012,0
0LP3C51302,1.9293486239855844,0.9836964865236656,1.058113555639857,1.0118962759363928,0.9140893897226536,2.149952177573971,1.0210824846617947,0.2701214452298449,3354141297.7662764,20.912330586394294,1.0,23.301162253431038,2012,0
0LTF524DD9,0.9467637224513102,1.110823475032148,1.1972942238158637,0.8745334323647475,0.8856083610786952,0.5337820850667981,0.9930448084110379,0.22105773321536987,3746154408.786336,21.936883203798985,1.0,23.193359062992663,2012,0
0LU56FE283,0.4536290933478954,0.9442800751581558,1.5630197297735025,0.6214701734494688,0.7843764306289421,-0.9856872469556212,0.8912946333908155,0.03933757242393671,16819660710.457232,24.874454376711878,1.0,24.08433670829421,2012,0
0M53A3126C,0.8627576329240211,0.9551938022636562,1.415818976115687,1.0030188573664702,1.0260984079567343,0.7631035487693307,1.3087882926999173,0.392926000577872,4459073559.638939,22.95343675947901,1.0,22.736288133502192,2012,0
0M77CA92EB,0.8076080213485599,0.9401968683796592,0.9251520763092812,1.2042371087036123,0.9311347413292776,-0.4329707257211605,1.0760715655769972,0.043909147291727985,9596774951.30013,23.852720509363323,1.0,23.419271130857872,2012,0
0M93B248A9,-11.874630088866455,0.989790310917958,0.9618997509330284,0.93,1.03081079829151,25.597763883101074,1.3545096572095243,0.06762477359500567,1425735556.7743561,22.20116337496313,0.0,23.494058263500172,2012,0
0MA8990ABB,0.3065625431048385,0.9658821808315324,0.9742063198311314,1.4462773473418586,1.0074175113231196,1.7486689475980974,0.5850902934263106,0.036291654460904314,8424777749.409079,23.54175677802678,1.0,23.338826492346467,2012,0
0ME3A5122B,0.9492964401527604,1.0001786890934947,1.3213363495653636,0.9018665586590264,0.983185638698978,0.12584942219085699,0.7488528824291891,0.04225874308411215,116999999999.3815,25.51905638254315,1.0,25.87655743144419,2012,0
0MG85D045B,0.8128400456475984,0.965084940532002,1.125,0.8848195124080164,1.0529606194611059,0.408601849263261,0.9206191802487752,0.1049249275917648,29105637510.552162,25.55954774389789,1.0,24.889156969076943,2012,0
0MT3A02B8A,0.3964506214392644,0.7673040355871449,0.9511665510041604,0.961328021124314,1.165060645792963,0.13256473978843902,0.9398593963063356,0.056826291468872386,6865766482.382732,24.00365976351193,1.0,23.78321485746797,2012,0
0MT3C4DC2D,0.6227008404665723,1.0261498233318227,1.0849038299568416,1.0457822091251758,0.93,-0.1401125930939947,1.0409005294820342,0.10194138462309592,2658470937.4731736,22.036830039560503,1.0,22.16693698690792,2012,0
0ND61F5243,0.5068464931348398,1.0050477561684734,0.92906415616954,1.1268179939030682,1.0113301333611209,0.14236939613751562,1.0742307079280111,0.15547448889386048,2673809537.7211137,22.072963106944858,1.0,22.91827054942703,2012,0
0P161C9EFB,0.4570027163605241,0.951936253311162,1.1669745850752675,1.3184897151232815,1.028335648573105,-11.794515912478078,1.0034334992641745,0.02104714142877236,14290664936.325329,24.90512950036939,1.0,23.728006449551245,2012,0
0P54FA9C5A,0.7562494216526462,1.0089432004010368,1.65797806073861,0.6279774191115419,0.9867070704642316,0.2350410263298601,0.9336490900209004,0.05819443645701367,8259254934.600845,23.84794628171812,1.0,23.823649499047022,2012,0
0P64CFDD23,0.9158194574102724,0.9929774907043021,1.0047600377768986,0.93,1.0415467652308046,2.3042371137560593,0.8624306096382348,3.704981399145968,4542412100.973204,21.880650572979068,1.0,23.785884103683824,2012,0
0P76364A05,0.6439576287964768,1.0542002198806355,1.3447872717826674,1.1451477376436907,0.93,0.7010539088201276,0.9522154894164198,1.1251400396159406,26901923988.868008,22.628406477604052,1.0,24.859412679739357,2012,0
0P79BED4A1,0.010230370611372198,0.8809515682868422,0.8971717240282416,0.93,1.1371219318515795,0.6678920196796775,1.0627752814006477,0.06721211013092004,4141695644.778936,22.446255747787003,1.0,24.07946596491632,2012,0
0P86332FF4,-3.9017943521996825,0.8356020570480059,1.2639735766187106,0.7446449573630463,0.9875263632600724,0.8791380908345758,1.0934603367509137,0.2644336106279194,1234007729.8085632,22.010183191571183,1.0,24.2661073890024,2012,0
0P87D8111F,0.5749386011054288,0.9747188364291032,1.1969130524239278,0.7731341425907985,1.073956575325659,-0.5551623513345163,0.9054832189169516,0.0670848214418953,10692015581.543716,23.81545123108082,1.0,23.882315512429198,2012,0
0P99DDACC0,0.58864498935526,1.0724055272789093,1.251286233539199,0.9798837516394956,0.9828783081632884,0.21070525207488686,0.7371632296526711,0.047908174220609966,11482812721.882015,20.749030992205988,1.0,24.385460792811003,2012,0
0PA7EBECED,0.6780755769648863,1.029132305619512,1.1498647098707817,0.8977937096335816,1.0056330738074164,0.8758985696809749,0.925894135606691,0.08356667690720655,20851257463.6262,23.746413526261463,1.0,24.321888129643305,2012,0
0PB5F63BE4,0.20879933427805603,0.8765953725010347,1.180220210696402,0.9750434960922779,1.092756292053063,0.0002533198136426672,0.9996506550583196,0.15168759929712322,20274379106.82043,23.285431355583363,1.0,24.622846389082085,2012,0
0PC475E17E,0.73104989603046,0.9270411623272858,1.3380807946241124,0.9494600172012271,0.8127139104698555,0.5330376434107892,1.415990358594658,0.013043407012637466,22447682994.82832,21.2191078788102,1.0,25.05503004909645,2012,0
0PC60B74DD,0.4593313242843154,1.0332359502231379,1.1152915887476378,1.1917744116825375,0.9823530069678612,1.078732741336568,1.2229780152583547,0.11968328628515855,4453032242.509498,22.580951125662278,1.0,22.792535158451212,2012,0
0PC69ACCFD,0.8102139546128573,0.8983492795207587,1.6918606936207468,2.1295198920535787,0.9486201790045594,-0.6138713827373861,0.7923921532638502,0.2585079176019616,22616741100.71373,23.58295273423689,1.0,24.23693681167243,2012,0
0PD47EBAE0,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,0.93,2012,0
0PD4E351D1,0.9716395445094436,0.9974525195220536,1.150499940463836,0.9587748811546042,0.9930117035003788,0.16340282061251826,0.93,0.93,26061850299.662502,22.170528760728306,1.0,24.173857552611604,2012,0
0PD60D045D,1.7470632125033525,0.9603795339426904,0.8796877469504502,1.2197494069446475,0.93,-1.4989944615880255,1.1231303615199186,0.4045213129412615,2176173696.4355693,22.436669925538673,1.0,22.176474953565197,2012,0
0PD69B4E28,1.3439048928625832,1.3386107693844802,1.122906953228764,1.0444465460648962,1.0858041546619754,22.214955369711003,2.0084295469434297,0.0374146629744054,37791859497.80506,21.884155425241627,1.0,25.11321260008575,2012,0
0PD69F911A,0.3924450482648075,0.8326789421989292,1.5457478126397004,0.7395596838506582,0.9751497063580804,0.7066283638052154,1.3045075330842748,0.057506076729533624,43836391217.455086,25.423746202738823,1.0,24.997091930962128,2012,0
0PE4345E86,1.0765571609374545,1.1019473686070325,1.0602188221074471,1.0389881141673298,1.1712625728616706,3.2488468190853026,0.7517155265508991,-0.02483714187399124,57014398313.8657,22.589674660908948,1.0,26.36162050628016,2012,0
0PEA456125,1.122614684612552,0.5996841969747745,0.9319274596233303,0.93,0.93,1.0811610994897551,1.397690572657636,0.8610015120869761,810891295.3504437,21.600254497381787,1.0,23.112287843866106,2012,0
0PF614F035,1.0456432077874342,1.0037130493745168,1.1729648261332686,0.9819543673057748,1.0070002146146493,0.8103570936170521,0.9214014562055514,0.3110451961204101,10569561316.625818,23.687133649821106,1.0,24.054951372191702,2012,0
0PF63CCCBD,0.16257417015567593,0.9896998143651482,0.8007746161776429,1.0775930974070602,1.0011310772175208,-0.04473074482503958,0.93,0.93,11021225009.697077,23.995619439574032,1.0,23.80548603953172,2012,0
0PF9C3A93A,0.9062596589021582,0.9649061617619068,1.2273054490224615,1.0180713036967708,1.1327700126664186,0.09596961393850936,0.6290547481499149,0.17816082094665706,10200608710.865164,22.137884545721043,1.0,24.59880985628392,2012,0
0PG6A59DE0,0.7244116565171215,0.8896680268473541,1.026018109604903,0.9378508824376629,1.0688033407542992,1.0040640825569098,1.1790851331505048,0.05610690028517806,23731794034.53006,23.735192328448385,1.0,24.31931595687718,2012,0
0PGA3C1EDD,0.5195903965677351,1.0159689749183909,1.9646741757897035,0.4963724350913147,0.9809896640174104,-1.103593176200547,0.7948553022420469,0.016634070901077942,7534622266.703833,19.64497259309035,1.0,23.14975822959445,2012,0
0PH6166E96,0.9430532902171564,1.0980164345398462,1.3064516129032258,0.8517377185410657,1.0540235717685171,0.6271952796401938,0.9848940141764124,0.4107070138255942,59737692238.64648,25.810862172178798,1.0,26.089241851968264,2012,0
0PI4635377,0.5120559076565132,1.1317938844692788,1.2651899243524116,1.3037242385202914,0.93,0.7491571659390943,0.7090759227901204,0.04554950108430244,7646683417.047964,23.557731290609652,0.0,24.821257255413972,2012,0
0PI470183C,0.3731443390920032,1.0679002282414882,1.2496703079529197,0.9605286911509608,1.0480812954418195,0.13759608864144884,0.8076420410778419,0.1176672309357798,94093255646.60507,25.210027569114946,1.0,26.34366670266356,2012,0
0PI9B3200E,0.8017582800986769,1.044211962299977,1.0462004236087994,1.0572899670751457,0.9832904023637152,0.14182249981703018,0.9532178665176312,0.10839225429476386,57818732345.53935,25.011215486529952,1.0,25.679092894547672,2012,0
0PJ454596C,1.3069139581850684,0.9901363771081958,0.8969395153374187,0.7641352302380986,1.0071196153764683,1.7425664741682083,0.15839102152821136,0.0016438153854777412,12042304616.731724,21.187402736161246,1.0,24.550320595369033,2012,0
0PJ605C894,0.32633061098947697,1.0366456495427778,1.1751277370437119,0.8939339310067693,1.0544736486439483,0.7521854310689648,1.3898376171412925,0.031114795166069808,11308767808.464115,22.973082362820396,1.0,24.054289686880818,2012,0
