COMPANY,LESS_FIN_EXP,LESS_GERL_ADMIN_EXP,LESS_NON_OPER_EXP,LESS_OPER_COST,LESS_SELLING_DIST_EXP,OPER_PROFIT,PLUS_NON_OPER_REV,TOT_OPER_REV,TOT_PROFIT,ACCT_PAYABLE,ACCT_RCV,ADV_FROM_CUST,BONDS_PAYABLE,CONST_IN_PROG,DVD_RCV,FIN_ASSETS_AVAIL_FOR_SALE,FIX_ASSETS,INT_RCV,INVENTORIES,INVEST_REAL_ESTATE,LT_BORROW,LT_PAYABLE,MONETARY_CAP,NON_CUR_LIAB_DUE_WITHIN_1Y,NOTES_PAYABLE,NOTES_RCV,OIL_AND_NATURAL_GAS_ASSETS,OTH_PAYABLE,OTH_RCV,PRODUCTIVE_BIO_ASSETS,PROJ_MATL,ST_BORROW,TOT_ASSETS,TOT_CUR_ASSETS,TOT_CUR_LIAB,TOT_LIAB,TRADABLE_FIN_ASSETS,AMORT_INTANG_ASSETS,DEPR_FA_COGA_DPBA,NET_CASH_FLOWS_FNC_ACT,NET_CASH_FLOWS_INV_ACT,NET_CASH_FLOWS_OPER_ACT,OTHER_CASH_RECP_RAL_FNC_ACT,STOT_CASH_INFLOWS_INV_ACT,STOT_CASH_OUTFLOWS_INV_ACT,free_cash_flow
0S61D81BAA,287057036.9,215160710.3,7564328.15,749495331.7,69411336.7,-290929001.8,53184480.85,1128471233,-245308849.1,517178826.4,87069770.6,95804047.49,1200000000,,,307446067.6,1552568727,4226625,3832841264,4408891600,5476856923,,2030946339,2726962566,3000000,490000,,2581277097,3655256350,,,1445000000,18845528612,9781080828,7511046954,14831835536,,33318771.29,59015558.45,-850864021,-541300986.4,769915622.8,117836.14,244735651.7,786036638.1,1817136482
zKOlz0mtij,69785791.71,38090119.7,182487.62,2074242276,,44133440.01,2147477.74,2280237813,46098430.13,468253550.9,717668723,9836487.25,370000000,419438435,,,861734679.9,,168527382.2,,299500000,340783600,258996306.8,,177721505.5,10715386.96,,346259925.2,553465984.2,,,358500000,3438250221,1972904069,1435826498,2446110098,,3703677.14,25916067.37,-277759752.6,-57869364.92,389726099.7,,-533493.71,57335871.21,25669272.22
16721DE56B,14278652.37,153615781.9,2063369.67,1741345418,61523236.85,-235179570.6,1004164.62,1874126233,-236238775.6,628507476.7,91216613.63,2005443091,404594000,1404320,,26400000,705972140.4,,4978811077,180732028.9,1454000000,,551576491.9,,105166760.2,,,1016192426,775904376.8,,,,8185875818,6848164241,5600292422,7467286422,,198252.53,30792386.64,-737448524.3,-22476076.68,-204137529.9,5000000,130405271.8,152881348.5,1756616822
3379DR1368,86381700,101480000,8393700,1977778100,28151900,621262100,13560300,2873230000,626428700,590250400,628515000,178305100,,,,,148981800,,11322316300,1741617000,2443820900,800000000,1844754500,1092120000,,,,1566396100,1340617200,,,578450000,18304906300,16195180300,4494923700,8073026500,,,,-1428512700,-61132000,420061000,,3724500,64856400,940592037
665183198,62412200,22250900,907500,16358300,194200,-1067100,69969700,79232600,67995100,297331800,1484500,,,,,,147200,,552000000,4223683400,690000000,,22462300,200000000,,,,806151000,302100,,,,4800102900,576248800,1318689000,2454163500,,,,267411800,-19695800,-243613100,,,19695800,-201619401
739172273,1467219.35,9544874.71,,475711601,,153960005.5,102933780,641990221.1,256893785.5,,33818564.22,,,,,,280685399.8,,7682437642,,776000000,,123998813.5,299000000,,,,108051760.1,932206382.3,,,,10007929592,9710744192,439242992.7,1215242993,69000000,,5571500.71,-159895337.2,-68413145.83,295179591.4,67325600,601434.17,69014580,77771269.38
0SK3EB5BAE,22350718.64,104073508.6,1786726.15,646342245.9,64230804.36,39328200.18,20912159.58,885506247.4,58453633.61,182479762.3,441239460.2,12828229.87,,,,,387695177.1,,153112598,,,,166964999.2,38000000,142056800,14822000,,91204270.74,14777274.71,,288028.01,260000000,1273976676,811846165.4,732383429.8,748240644.5,8894922.54,1266010.67,24628811.35,-30996642.27,-65974539.89,57183741.92,,5018186.01,70992725.9,32681674.09
0LJ18EED5F,30208919.67,16790877.43,2398805.55,108248803.2,9653521.73,194426192.7,79776317.27,368737759.5,271803704.4,11329494,37810,200000,1484131574,2066300,,,60073007.72,,6666482384,,470000000,404608743.2,280329118.9,,,,,280959529.1,1550502157,,,29800000,11320169868,8548189371,381994091.3,3081481076,,6870781.8,7533145.17,289012392.3,-220193040.9,48201660.57,30600000,208191593,428384633.9,-2531880910
OE4kPI0IOa,163627054.6,196201154.9,16496539.24,1181005637,194782850.4,-380887447.5,390995994.8,1669999319,-6387991.96,255359599.4,1330668967,142670735,1699910137,2498839365,,179450000,1347905263,4152298.45,818272029.2,,966943200,,1663935799,248330000,122000000,9310000,,318800438.9,430928437.6,,,1718053708,13982791972,4355648733,2855469403,5558752746,37961.64,14920033.7,114501946.3,1184260583,-1833784219,772651414.6,10200000,37109325.81,1870893544,-1296916415
dJdm2Wi3Uz,11339570.6,32226714.99,27464.23,348151276.8,15729497.9,29213289.87,423596.96,441330551.3,29609422.6,18344657.97,136894451,866440.37,,5971699.1,,,95301401.91,,34497779.69,,,,13969457.31,,5000000,40533976.83,,298933.2,869016.68,,,148513500,360860923,241107340.6,182959613.3,187079726,,,,-42971337.16,-15612523.59,42142591.67,,119671696.3,135284219.8,2737241.509
48BA472211,51779932.39,125082524,681083.12,986207536.3,43535440.57,29430606.99,12027574.48,1285214612,383926423.4,527128482.3,2880680916,387529969.1,4406868904,914630705.3,,,2604550806,,10235211531,,5884000000,469000000,4991210474,928218413.4,,1112955,,745528021.7,5580121082,,,300000000,30049170729,24230901635,2920987284,16445149905,,140475,73369942.7,445278656.7,-464998314.8,2290804833,1361511.38,1519721002,1984719317,-1750874477
jmePfSWUBi,202070.16,10187253.54,,97021660.8,,9067896.5,86000,118100452.3,34153896.5,,,,200000000,,,,1221304.66,,370496529.5,,113700000,,200252942.4,175850000,95000000,,,184690141.8,651313549.7,,,38000000,1452432469,1222063022,496143947.3,809843947.3,,2509294.92,202155.12,317789526,-16914000,-126057544.9,,86000,17000000,-95664876.29
Y2fugrTUgy,33291827,27270121.67,2307251.05,282931561.6,8533886.47,223489878.5,152696155.3,617162419.7,373878782.7,438578442.3,1177391897,164786693.7,1490903271,139282189.4,,,168019917.5,,10266152234,1406551528,2908600000,178380000,249686009,254000000,,,,578114603.6,1375920973,,,120000000,15313383538,13574357366,1641048270,6326661888,,,34530719.78,56845705.81,-252495120.2,134329451.9,,31235958.9,283731079.1,-565202191.5
1600203,41529721.95,85334142.03,567379.55,3391441443,49986607.67,91095597.06,2629094.02,3511289560,93157311.53,671229155,750578280.7,308980805.2,,245310340.9,,219948376.3,392155524.7,,449060185.9,5737737.05,87092324.45,9993702.84,427691706.3,42826935.93,126558915.8,13955123.74,,297192005.1,30612176.59,,,627056263.2,3981927098,2184139779,2196774252,2372104535,,9886503.49,20751068.47,83836026.96,113889945.7,-68114514.26,30016342.66,347171235.6,233281290,-603332128.2
688405275,-37805.66,3791065.84,302021.15,1141430994,,43867399.49,6800,1260175816,43572178.34,1392110334,127295100,6217411.88,2384566806,9365023337,,,6388807.61,,30664666200,,10885660000,,6597380938,6305700000,71000000,,,1429027826,2866730414,,,1070000000,61456346569,41135889572,10965448943,24503696847,,,559064.3,6753656488,-833857679.6,-2628404827,3989489155,458723789.4,1292581469,-1517666246
Vbov0oNzeb,-1172473.98,2495268.3,390204.26,144730445.5,,161304757.2,10875908,295076408.7,171790460.9,,420147917.7,,1800000000,2420554804,,,140794.93,,4384711744,,1120000000,,550373634.9,50000000,,,,678794852,1388931818,,,,9660321879,7239237393,1095973824,4015973824,,,123653.58,2302711608,-366487742,-1446207160,,,366487742,-2420993962
747490802,-4498707.57,60380552.65,1310085,1325622219,200000,91605769.17,150177127,1480852379,240472811.2,56824513.8,1428074360,59033674.6,1176514300,,,67450000,951327517.2,,5797350096,,1080300000,64559993.78,405646313.8,256889546.9,40000000,,,800034978.4,1295270415,,,84720000,10632545892,9493040747,1590665534,3912059827,,17913.66,28027743.43,239449445,-292527.52,-129135730.2,,5554.48,298082,-422335377.3
ciUkvIwWBx,28513949.53,87822619.36,2000000,130885040.9,,7403275.54,103835117.6,275722100.5,109238393.1,224418037.2,883354268.7,15418,,7145774695,,1500000,323823039.1,,517392777.2,516871569,3178000000,,505128888,2636960000,,,,1345299148,4272461581,,,900000000,16873382064,6280467543,5227370005,8405370005,,36300.78,28277100.03,-504309889.6,-690838982.5,782206248.1,,,690838982.5,2737922051
4886199BA9,179766825.9,1031622045,92116168.63,8743562013,1551222841,442565344.8,132241258.6,11988071593,482690434.7,2000059663,1641098466,762280609.1,,471340038.6,,773154357.2,1917614473,2575974.61,2572451663,42546602.71,1187857788,,1572745064,351352667.2,1678086208,460022577.7,,914278900.9,1629001133,,,3764392065,16163952274,10380765009,9802680774,11049687436,1591971.12,22644032.06,189589119.5,714325846.8,-1813186103,788685642.9,,2327985337,4141171440,292909796.1
lPowuGOoRQ,3429446.88,29631522.35,1244017.74,1481881586,1479251.51,133549073.2,17019409.3,1700830664,149324464.7,31477605.92,14385063.39,3890422.83,,3377093497,,,368563322.2,,1533342847,,404000000,,206725411.7,238000000,,,,712606853.4,789652183.1,150994.19,,,6366715301,2557408787,1030270221,3275662364,,,,1059896106,-98306255.04,-1006371653,1722374500,,98306255.04,-1494021045
2A63DBE215,127146407.4,155094478.2,283556.44,2064222078,89923358.29,487748176.5,4492684.57,3009914537,491957304.6,559138348.9,1839491533,18240198.22,492102273.7,302001690.3,,,702160799.5,,504942911,,130000000,,1233094484,50000000,169241753.9,72366528.77,,94216343.42,41115395.92,,448722.1,1374000000,5280820906,3923657483,2513177510,3189554380,,6717505.41,53246871.99,709728109.4,-589501691.3,318638816.5,,20500,589522191.3,-612412443.5
2AF46B2199,17817280.84,35790422.1,271413.76,95706037.18,4432818.52,-91501499.79,17898476.98,97204516.18,-73874436.57,18849209.35,4009925.97,2989660.13,67969814.84,8923096.51,,3574012.06,196234533.2,,28461042.68,13636986.69,15417086.88,,11224833.26,,,,,59004089.52,33766367.86,,87237,105000000,454191629.3,128186196.1,208549131.9,319740679.8,,1862227.59,31330097.31,6503746.21,-34381287.95,27598919.19,25905000,935923.18,35317211.13,11120909.09
tuYPFWxljq,1657756.69,25972477.34,109743.78,1432874298,3120063.6,101627081.7,30510021.89,1572314195,132027359.8,476866148.5,38534345.23,362799.37,1397687303,497721760.2,,15000000,228206027.2,,3364805818,93069600,308300000,,1097513903,61700000,408460000,,,1993529848,646719080.1,,,15000000,8800239650,5189144888,3136905498,4853711700,,3145600.55,3613185.03,1355085852,-950614931.8,27881209.2,,2843418.32,953458350.1,-2189254278
px2RwcJgrr,143342443.3,103054069.8,728825.36,15168725337,10389465,733283004,570351.2,16689034408,733124529.9,414941364.6,772418795.7,175171611.5,525328333.3,247346141.7,2867764.58,150000,21680561.88,,4198637117,9944828.06,522316828.3,373655.78,1891340339,250000000,2284430000,,,180750333,675469038,,,1120800000,10275651594,9923205413,5142751020,6190769837,598730,,,1908309335,-45871267.27,-1662420181,,15033259.22,60904526.49,-1127817102
0SQ0B7E79E,442170319.7,759184064.3,36062186.6,5183234303,1294591186,1206940285,49261813.83,8865828482,1220139912,1012427867,2572927753,985414311.4,1599421038,1229533637,,597954112,3013356936,,3460669996,5269832.97,1037295612,47523088.34,2495906052,420976199,700036943,249968767.8,,1144413321,832681463.1,,281333961,3847377316,21938360867,10056555124,9758799120,12897609228,,29808415.3,209124776.3,2438924377,-2670165540,840196493.9,2284687919,229043254,2899208794,1240673335
2o85855BB7,1395210.64,480522612.3,1787151.79,1943171128,495047515.3,271962060.6,110833700.6,3264111280,381008609.4,761839999.8,2490451018,168295919.4,,217939879.7,,,290815275.6,10158120.87,725046185.9,,65085714.29,1200000,486396472.6,67835546.86,78728833.07,97902239.72,,76233238.7,47974521.14,,,97119000,5075364126,3945194121,1512238407,1631715467,,35200550.84,50131014.25,22626326.12,-131845918.4,11211886.21,,147130834.8,278976753.2,70626088.06
2AF4DA3525,,,,,,,,,,131098218.3,763834200.3,26401375.77,,5936038.78,,,140934942.6,,202238902.3,,,,607983482.6,,1600000,6450783.75,,9413811.66,69539748.84,,,341000000,2340314129,1766235144,612673374.4,612752498.8,207268.81,1338397.97,33433288.48,119056191.6,-228673268.6,-133656507.8,,280281.06,228953549.6,235883918.3
RX1VIAUnK3,471734.73,14027725.09,81472,121876103.3,,42974930.5,231.13,182947591.5,42893689.63,25816743.94,114835205.8,,196550000,,,,12474567.48,,236879151.5,,,,672736.33,,,,,54283807.48,160671449,,,,1107803478,631176262.5,121081886.4,317631886.4,,10480836.25,263034.12,235047371,-237768267.5,3323187.56,,,237768267.5,-319733401.9
2o6577DFAB,75502336.78,145816490.1,9465811.24,7692879167,770063858.8,911908678.6,26440544.07,9530873496,928883411.4,1042550589,286956240.9,456313607,1600932103,2477165684,,235972426,5583997768,17766864.47,431627663.8,,,,2112041398,133730177.8,,41100000,,519433955.8,143724051,,124042083.1,2736630676,13261675830,3679369251,5489116189,7495089804,,20662819.98,247896883.8,-226531774.6,-2454929043,1122697876,300000000,4753314515,7208243558,518452375.6
H2E1OfH8fq,302023905.3,274934446.1,12678331.99,8649975362,42742420.3,36612319.46,32925249.4,9463303368,56859236.87,2191111733,3355236208,468845102.3,,9796310696,,147237965,5991822889,34101.56,808418187.1,,4456085585,1052282079,2608551799,802398078.6,3114801531,168226881.2,,1421132303,644787466.3,,2337026.56,6351900000,27565673824,9179772164,15069503851,21176735685,,58019949.13,303930161.5,1419819857,-1583338217,254863614.3,,14603019.85,1597941237,292475488.1
502040647,164466679.4,1740525398,78791295.8,6809065992,592121175,2748064012,188785396.9,12499415404,2858058113,326289736.6,468182724.5,2404320382,4500000000,863926533.2,71754.83,3368676478,2434370577,243754723.4,3227051518,153982711,203000000,28660000,21761131670,350000000,740927836.8,1473682013,,2082195335,3323397504,,,7714400000,66985598618,54707732678,38595191909,45854112225,2237442177,39465024.88,240083873.7,5135182654,-2579404689,5626924852,1782755210,2162337679,4741742367,-4330194596
1600267,193059527.1,1174724192,18320571.23,6716267998,1318270290,642247826.3,174500917.1,10096747862,798428172.1,974033798.5,1461507203,20020018.59,797367463.3,4387466359,,15850900,4762844426,,1674038942,6558194.07,2357561183,256921746.7,2550506395,442359423.1,181109071.5,210240290.8,,374041000,60369740.35,,,3002370181,17298303714,6913940364,5439993582,9033647132,225500,55011334.83,370951027.5,2148803874,-2407331430,571038091,43814722.8,465146698.6,2872478129,-1956209901
502039669,71946824.28,1473668924,236330667.7,39833090558,1344219582,566394886.5,435131827.2,43142946233,765196045.9,2752364843,2257659875,3151554794,,345381117.8,1584084.5,920427353.5,3864885671,43082.19,3559509437,1184782702,594302532.5,520678255.1,3822358950,393650000,619020691.8,353281993.4,,2993061758,2083329206,,,2059107685,24816522552,14917259492,12390339336,13788590064,126626713.1,14231408.2,359394048.8,305323843.2,-259649360.1,-646648553.5,5378500,11381269030,11640918390,81581491.74
419454041,213363.45,6303340.03,12150,25422089.77,10234867.27,-915877.69,643.24,42586327.77,-927384.45,9228856.62,21405024.19,14977689.4,,,,,5042143.89,,14417669.08,,,,1046014.15,,,293200,,10433871.29,881980.45,,,,46821681.27,40928458.99,36121108.33,36121108.33,,,887336.36,5700000,-1149860.09,-5251659.63,5790000,,1149860.09,217109.71
2N62A63140,273495160,898974663.8,85532610.1,14209219040,1078401036,-114319186.2,374337177.3,17169348096,174485381,6489062385,7926763869,604829942.7,,862801060.4,150000,81493000,5463477959,916339.11,2990769432,46972215.45,1256020000,625046149.9,5505367013,1297361093,6318027432,1289131458,,2082566169,400517216.9,,,1300358645,29496560622,19393630206,18702050320,21721820989,490100,162074131.5,1816271938,-223328342,1871639221,2355766085,121005038,1317828444,-553810777.4,533731399.2
M4gb4uZKDh,131524054.1,225358871.2,22836419.39,3811159174,288260396.2,44202634.86,21852591,4517494532,43218806.47,1086570807,150089648.5,150714703.1,,123835837.1,,,4459384828,,694377316.5,,768000000,161746406.1,297593454.3,246000000,99500000,1000000,,63876039.27,13765356.17,,225641.03,1544180000,6105084182,1396483247,3110308593,4118293865,,7113196,261848786.1,27614086.71,-500758800.7,592437922.4,31100000,150087896.7,650846697.4,-347695946.3
L4iF1swlJv,579456065.6,557086857,2075356.72,6088420647,245464004.3,671694339.1,102262350.3,7776716021,771881332.7,982106218.9,803402188.7,101105649.9,2324239671,312900027.3,,147823754,1814296796,7234428.55,670682145.5,229726832.1,2604000000,1599987000,3154356822,1494000000,508119951,504587829.3,,832732865.8,5173802639,,,2728893992,22855932314,13585491780,7153843837,14091675628,262412223.2,11145472.23,212384855.4,2985283380,-4278500857,169905985.1,2053620225,20287297046,24565797903,-1616677479
478AE7994E,2195234.78,104822321.9,6098603.17,1075219649,27486048.29,34846626.1,12999059.52,1289003332,197487082.5,309251300.6,33092574.26,215045090,3160000000,602780889.5,,,1131480652,,18689507311,,8115660000,847988336.7,2935877510,7262030000,311000000,11040000,,8069048512,25985406308,,1444249.82,1470110000,49997569620,47863105331,17869904833,30928682693,146230000,266560.95,75688076.14,768597004.9,-1856631263,148450395.7,3690135530,2794589861,4651221124,6539339272
Ta1oDZU4Qr,9255339.71,54281189.02,1682683.31,787108091.8,5397124.16,55666562.85,210086474.3,928333122.4,264070353.8,459663202.7,1756789270,542106693.8,,106470253.4,,,2168367350,,4757197796,,2297285714,58878911.22,309107351.6,1208494714,40000000,2400000,,276629691.1,2597938652,,,516070000,13290171758,11007234830,3219616997,5575781623,,63448.09,39600301.67,930007175.8,-51812858.43,-970344761,,411170,52224028.43,188823457.5
29E44B20DD,1688993355,1465669033,203540389,33472560901,272776305.3,-1422941193,317191921.2,36577691784,-1309289661,2356800922,1089685318,910063314.2,1695825869,2538602781,,1443189812,16070846676,,11022404084,129164067.9,5077291423,497829528.3,3120638079,2933348294,25841075.66,1578798593,,2848390871,1959402890,544154.15,31096.53,17474882724,51428738201,20157699466,29101761254,37984926840,13329197.27,179717139.9,758972433.5,-113096471.1,-2578808974,476065550.4,25000000,317208570.9,2896017544,143275609.1
0sRNHqMGEE,407721072.6,555050495.3,10319149.68,9416570293,183737729.4,55930612.08,210432257.3,10727453647,256043719.7,2562406158,2001808752,738927660,446541607,36923036.53,20801529.66,1706353867,2143169781,11297150.72,4949674323,733636.22,509909836.9,218939292.3,3116375632,1370269204,2508599851,368487848,,1321962059,1653959841,,,4730553094,18822899030,12852876834,13632910763,14864901944,,17816305.11,208028062.5,-80145183.99,-351640804.6,84186037.9,91568000,269897322.6,621538127.2,784435285.3
Neihka42UE,3667012.67,22803857.7,152484.32,31325857.81,,5109636.79,352499.5,62300346.99,5309651.97,52125844.62,,23920,,,,,240698956.4,,34905163.45,,479230000,10000000,430722447.6,,,,,14368494.07,211694133.1,,,34000000,1417994326,679690267.1,106634176.4,595864176.4,,7665699.14,8202024.1,440921730,-121656828.8,-14159434.04,,,121656828.8,-358405279.6
c4OJ8xWiWH,3925163.9,65992826.01,5776694.15,255731199,40155622.55,38887798.47,11915483,407723425.7,45026587.32,56904073.79,118423978.3,11153746.66,,,,4516817.37,18664792.43,,60328652.73,3411102.38,,,33379214.73,12048834.95,,2799486.63,,4789482.64,3339533.54,,,9650000,257774467.7,220218349,120273270.8,128744463.7,,,,-47057527.92,-10101017.8,49835643.32,,94761,10195778.8,15503873.93
1600054,39085243.22,262738973.5,27554579.55,763304268.2,17170000.27,325306463.3,9368204.34,1489909997,307120088.1,240032150.3,42243490.83,97036855.72,,118848713,,54133923.77,1863808272,,838204713.5,5106577.89,52624580,6863845.05,294270992.2,,,,,190300441,12527202.86,,,150000000,3431701752,1204144181,1095046335,1181032222,,4276178.6,115711533.5,-226317401.9,-206324118,409080639.6,1000000,3984049.43,210308167.4,109091853.3
w8bvh0c1bE,96237832.42,96380683.19,3915627.66,545472736.4,147996.38,-120832752.3,160184420.4,611827357.6,35436040.53,225575709.3,60886988.55,6752841.48,2300000000,174800256.4,,414450586.9,984417212.8,2165923.71,7634579471,,1441147855,10575370.84,1214566695,1037015691,130000000,12094395.61,,1353409841,3036469397,,,1023000000,14515303867,12433519188,4534734079,8562627305,,6756031.15,102670927.9,1204702103,-480543880.9,-329795565.1,246087417.4,65070166.15,545614047,-440322958.5
XDoMEqpr0C,-385994.69,7977693.76,123447.09,53320787.9,829970.85,104884896.7,,88390520.85,104761449.6,6418423.24,7008957.13,650319.27,,,,,2056733.24,,3451054.71,584634800,,,25731254.9,,,,,799191.44,6787109.42,,,,636154888.8,44715525.9,10313784.82,30244509.82,,,,-2000000,-4680800,14716583.4,,,4680800,38970107.55
2017476,609074128.4,491750198.8,94079513.43,13083134219,219079149.9,-1528748413,373076858.2,13183663617,-1249751068,2889546343,606869931.1,383883775.4,4592160192,1390575962,,105625000,11686303716,,819678775.2,36381945.88,2619167878,6262006239,4095598099,299300000,1382877999,569629212.7,,2301177287,775881462.4,,59676238.71,2704000000,27993249662,8062790557,10658741244,24460540127,949152.66,66414696.53,411759806.2,7127065422,-2378551549,-3147525338,1302000000,401184569.8,2779736118,-4102553373
1000908,28258398.38,223264630.9,3900465.05,289087832.4,1084464466,293591202.7,16401952.94,1957430013,306092690.6,86709842.67,354896697.9,10463984.22,,78986847.02,,,268407904.1,,128618068.5,,56000000,26951476.71,214522784.3,45000000,,177183090,,153643782.5,138568835.2,,,435000000,1913798505,1071201408,797850350.6,919761430.5,,1668428.89,25828228.47,299845208.9,-436999018.7,205930470.2,76116474.95,541866.67,437540885.3,-230021408
E7D80F,1916758.68,1923732.06,,155172879.5,,46975883.54,61554200,206739295.7,108530083.5,48576516,99187167.31,28760000,,9353582.87,,,327241.93,,628520971.8,55993629.51,50000000,,109542595.5,,,,,12480350,79801780.33,,,49000000,1133895035,930096030.9,138817566,188817566,,19595.87,1241690.37,97002300,287546904.1,-287982973.6,,429713009,142166105,-722189450.5
76325659X,-17868562.92,10846757.52,401051.85,418204349.7,,90557981.51,165061303,521785249.8,255218232.7,392744235.3,1350912987,73752919.38,1200000000,,,54373600,44296181.49,881790.4,6179566060,,1263930000,,266211260.6,,,,,439187016.9,80673104.91,,,47500000,8544477597,8125001899,1081242417,3545172417,,,1585898.49,87706089.34,29076200,-679633753.3,,341136000,312059800,-1044023655
erJa5uiSpJ,87503513.28,194364167,424388.44,17210122673,,659315116.7,89979.53,18942497235,658980707.8,3525192866,1442110873,30406750.33,,93013874.11,,11024946,213482617.1,,1223021136,,2945000000,15494570.3,1661701944,570322937.8,1005238101,,,1099100942,224458945.5,,,,12034165625,5818021386,7213893605,10193911308,,3723820.64,19259652.46,890954832.2,-66284047.58,-547923076.4,250000000,39200,66323247.58,2040500448
b7fIQpGlcp,122758653.6,61520701.32,,629556676.3,927911.43,193215715.8,9512690.26,848811951.1,202728406.1,928683668.5,11183588.07,944794261.3,11015825505,,,15518362.5,473878281.9,25196938.48,6687735003,6684584023,9268548966,,1448989564,2978700000,,,,24880159.92,3034068431,,,,48957732365,27308879699,5198190635,25482565106,,779671.82,98704122.86,8476707904,-10102379084,1505373931,,35198569626,45300948710,-7792975366
2NM3974291,125134000,117851400,2613500,902495400,28837600,164218100,3130000,1319426900,164734600,263215800,187234800,357091800,,131738200,,51027500,165108000,,2772669000,503562300,1114822800,9636300,1653307400,619300000,182430000,122408300,,1446455800,1300288400,,,786485000,8220026800,6303381900,3716806700,4868000100,,,,1562552500,-375721500,35685700,464200200,150636600,526358100,-2478431738
vC5XO2qW0C,-134463.69,4970372.71,2958.19,259820825,,102687263,66000000,370797765.2,168684304.8,447553161.6,679147547.4,,,,,2393750,73696199.64,,3439915564,,196550000,,53813389.94,,,,,69631318.13,416759014.8,,,,4746003242,4666970355,518803571.1,719108071.1,,,1970328.96,39789409.86,-59526892.52,40409199.26,,,59526892.52,-55674337.84
2AF467DC93,28736112.85,15806623.62,384016.92,361503192.7,28283723.05,46062722.16,242028.29,526810246.3,46482063.53,143778695,320542659.4,186452902.3,,,,,834073086.1,,1580263722,,1832500000,18750000,1406081440,65000000,,,,95598064.66,840733618.3,,,200000000,5232440647,4391839888,714001156,2565251156,,,20942369.17,467013292.6,-661025,-347956994,,19665,680690,445814867.3
NnWFF4nsjD,-2670928.74,5386948.93,,255476272.5,,63530921.49,,325275165.8,63530921.49,10219413.91,,,,,,,52352983.68,,1307420530,,277500000,,381433470,,280000000,,,276458674.4,14952295.11,,,25000000,1756178063,1703806295,612377811.2,889877811.2,,,,122405550.9,-59370,59971450.49,13684051.21,,59370,-235271298.8
9NMMBddNf6,-273664.17,8386221.87,55000,319625674.5,,82172699.49,36210532.26,411477594.9,118328231.8,538977.8,4167187.28,2910225.21,,3313600,,8800000,60101545.7,,1794921446,138249947.9,2265000000,25040300,1139628905,826000000,290000000,,,521051695,3489478783,,,504000000,6646168453,6433725811,2188185456,4588225756,,,16613371.4,1437364365,-60059024.49,-1055036007,268968660.8,5048516.69,65107541.18,-4194116425
16V1BB2EAD,914509259.8,2031859621,28701086.49,20788832257,3821826053,310560168.3,98782034.2,28781721289,380641116,4400714247,6954974414,211970723.5,5523241922,1206860088,2814740,81906692.63,10138613061,,8703184260,5363928.28,13051975410,2997751797,4024674050,2918809937,318864685,338280576.2,,2438609357,1160456563,,147248520.3,6769647699,52307466397,23109823777,20417355563,43371097462,12167814.69,938456199.3,975043181.2,-1176197193,-1893606165,2800992253,571000000,121022949.5,2014629114,-1076168142
KDdHUPZ3kb,189487200,150588800,4421300,6677243500,357900,511489100,72885200,7770065500,579953100,432401800,1409711600,327457500,,101484000,,32100000,128208000,,2650737000,,747400000,,1410194800,36800,1660640000,,,1561446400,3014984800,,5600,1744666700,10145736800,8977159800,6026381200,6874787600,,,,140388700,386928000,-611711400,,628748100,241820000,164025137.7
r82iQI1hgz,-1544610.36,14208690.28,2044165.95,236088758.4,,118512226.6,22397949.79,382871697.4,138866010.5,143727787.1,1320684126,47620280.64,,,,,3417823.86,,4257964883,,500000000,,441126556.7,,,,,992793528.6,343379017.7,,,,6415800077,6404795149,1384580032,2075068468,,,1276887.53,400000000,-1207903.5,-178912473.5,,,1207903.5,-374140031.4
1600635,159868568.8,294270745.8,2080081.04,3686017660,108858477.7,397812354.8,21031956.34,4153330926,416764230.1,1377159281,284396234.6,904267607,1586207623,733806746.9,,786372372.2,3506808623,5296033.33,345092574.2,69346386.59,260025868,37310483.93,1565381012,312495781.9,,,,523000502,18865833.34,,,747026171.5,12305757071,2312188030,3899814383,6939458642,47155582.92,11730282.79,291841770.7,40830490.49,-152629259.8,683140562.5,,1146754329,1299383589,273809159
4819375FC6,172908983,154475102.4,4984711.93,1945698306,121245669.8,182761285.3,328821615,2500434775,506598188.3,1037352327,167475654.1,292886944.1,1470000000,10113030006,,547385017,1410521146,,14321204058,563042706.5,13024099009,426400450.4,6143920135,4043623269,29673865,2279386.8,,1803169402,1767801082,,1699642.79,1533300000,38128352974,22690635145,9147023350,25543147434,1948500,8337556.84,116631396.8,5455819394,-1282315446,-1194133302,4421623486,466089493.1,1748404939,-10641650112
0S645269A3,70084116.63,113958847.6,3988953.47,1030490965,42527017.99,-15377389.99,32045438.96,1260183073,12679095.5,136433559.6,614188093.8,25796981.05,,38286770.13,,,718017314.4,,565733025.3,4471714.68,513950000,1200000,105926272.7,55877879.45,163100000,64347674.89,,480122683.4,53643388.06,,,545507348.8,2936576499,1442797144,1492681435,2025045961,,2358320.46,62001685.04,42663598.46,-236020408,113840816.1,72494.68,13377027.56,249397435.6,609460391.3
